timestamp,temperature_c,pressure_kpa,uv_intensity,cosmic_radiation,water_activity,relative_humidity,gravity,perchlorate_concentration,iron_oxide_concentration,silica_concentration,alumina_concentration,temperature_stress,pressure_stress,uv_stress,water_stress,perchlorate_stress,combined_stress
2025-08-16 11:01:01.505628,-47.927832287271535,0.6052876713124506,0.17100938288471357,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940262751412539,0.08550469144235678,0.7,0.7,0.6959061933167222
2025-08-16 12:01:01.505628,-38.42583511884255,0.6327449826407731,0.9147293719569576,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.99375529254734,0.4573646859784788,0.7,0.7,0.7702239957051639
2025-08-16 13:01:01.505628,-30.313312670656064,0.5630521173609779,1.0452871968620667,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9944431076500273,0.5226435984310334,0.7,0.7,0.7834173412162121
2025-08-16 14:01:01.505628,-20.551352590357137,0.5727527777040957,1.2475723491031188,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943473695760761,0.6237861745515594,0.7,0.7,0.8036267088255272
2025-08-16 15:01:01.505628,-11.17011270459309,0.70091237476118,1.4602398410513715,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8234022540918617,0.9930825326941902,0.7301199205256858,0.7,0.7,0.7893209414623475
2025-08-16 16:01:01.505628,-10.164524363837792,0.6735623749605381,1.554103371363202,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8032904872767559,0.9933524562056695,0.777051685681601,0.7,0.7,0.7947389258328054
2025-08-16 17:01:01.505628,-16.777443042448304,0.5712206550407806,1.531861409292141,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.935548860848966,0.9943624904511149,0.7659307046460705,0.7,0.7,0.8191684111892303
2025-08-16 18:01:01.505628,-16.128881407804762,0.5662235867206417,1.2524733680861375,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9225776281560952,0.9944118076810201,0.6262366840430688,0.7,0.7,0.7886452239760369
2025-08-16 19:01:01.505628,-26.23789135851036,0.6209757087760769,0.9628147874774347,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9938714462494342,0.4814073937387173,0.7,0.7,0.7750557679976303
2025-08-16 20:01:01.505628,-31.37749073018894,0.5716900283964257,0.7273519559387064,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943578580962603,0.3636759779693532,0.7,0.7,0.7516067672131227
2025-08-16 21:01:01.505628,-43.97210524387051,0.5740942226880966,0.5043046446113939,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943341305434187,0.25215232230569695,0.7,0.7,0.7292972905698232
2025-08-16 22:01:01.505628,-55.68464420911519,0.5594175332698422,0.1897877046770506,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9944789782060711,0.0948938523385253,0.7,0.7,0.6978745661089194
2025-08-16 23:01:01.505628,-68.46104490303546,0.5361143197434042,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9947089630422561,0.0,0.7,0.7,0.6789417926084512
2025-08-17 00:01:01.505628,-80.0,0.6346146748105896,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9937368401203002,0.0,0.7,0.7,0.67874736802406
2025-08-17 01:01:01.505628,-80.0,0.5559327654773455,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9945133701902064,0.0,0.7,0.7,0.6789026740380413
2025-08-17 02:01:01.505628,-80.0,0.6273373764813414,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9938086614706998,0.0,0.7,0.7,0.6787617322941399
2025-08-17 03:01:01.505628,-80.0,0.6622214856831825,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9934643820806002,0.0,0.7,0.7,0.67869287641612
2025-08-17 04:01:01.505628,-80.0,0.617879801560884,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9939020004780569,0.0,0.7,0.7,0.6787804000956115
2025-08-17 05:01:01.505628,-80.0,0.6218949936433372,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9938623736131919,0.0,0.7,0.7,0.6787724747226385
2025-08-17 06:01:01.505628,-80.0,0.5672092092698687,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9944020803427598,0.0,0.7,0.7,0.6788804160685519
2025-08-17 07:01:01.505628,-80.0,0.5391101849689792,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9946793961513054,0.0,0.7,0.7,0.6789358792302611
2025-08-17 08:01:01.505628,-80.0,0.593664955601205,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9941409824268325,0.0,0.7,0.7,0.6788281964853665
2025-08-17 09:01:01.505628,-75.96810468209901,0.6040491928683752,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940384979731717,0.0,0.7,0.7,0.6788076995946344
2025-08-17 10:01:01.505628,-63.40607662430159,0.6928424208174008,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9931621769472746,0.0,0.7,0.7,0.678632435389455
2025-08-17 11:01:01.505628,-50.14814320244951,0.5836617983576775,0.3363350425392481,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.994239705913075,0.16816752126962406,0.7,0.7,0.7124814454365398
2025-08-17 12:01:01.505628,-38.92106563774542,0.6034221251951262,0.6814270033418235,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940446866499371,0.34071350167091174,0.7,0.7,0.7469516376641698
2025-08-17 13:01:01.505628,-32.59283856973289,0.6452915921102925,0.9702465744847266,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9936314671393013,0.4851232872423633,0.7,0.7,0.775750950876333
2025-08-17 14:01:01.505628,-23.650529854250017,0.6044581853474912,1.2383022325042012,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940344615312362,0.6191511162521006,0.7,0.7,0.8026371155566674
2025-08-17 15:01:01.505628,-16.794946860884416,0.56420329606247,1.3524156543335935,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9358989372176884,0.9944317463995809,0.6762078271667967,0.7,0.7,0.8013077021568131
2025-08-17 16:01:01.505628,-14.308664008737047,0.6860303956386401,1.4825602296718925,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.886173280174741,0.9932294064086984,0.7412801148359462,0.7,0.7,0.8041365602838771
2025-08-17 17:01:01.505628,-17.46435691083598,0.6754992554816808,1.3608157367293183,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9492871382167196,0.9933333406811579,0.6804078683646592,0.7,0.7,0.8046056694525074
2025-08-17 18:01:01.505628,-17.057764528814168,0.6336083803872485,1.179576580250908,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9411552905762833,0.9937467714740957,0.589788290125454,0.7,0.7,0.7849380704351667
2025-08-17 19:01:01.505628,-28.19349834522106,0.48300137924335695,1.2506007118361442,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.995233147009688,0.6253003559180721,0.7,0.7,0.804106700585552
2025-08-17 20:01:01.505628,-37.4847652062886,0.6171390148548478,0.7322034521377285,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9939093114744155,0.36610172606886426,0.7,0.7,0.752002207508656
2025-08-17 21:01:01.505628,-38.12511907515887,0.6008768516126783,0.6048678970139781,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940698065471238,0.30243394850698907,0.7,0.7,0.7393007510108227
2025-08-17 22:01:01.505628,-60.21891431205387,0.6661859371147631,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9934252559870242,0.0,0.7,0.7,0.6786850511974049
2025-08-17 23:01:01.505628,-67.75877889178362,0.48727650454323945,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9951909548034222,0.0,0.7,0.7,0.6790381909606845
2025-08-18 00:01:01.505628,-79.07390174003464,0.6428444057045393,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9936556189913196,0.0,0.7,0.7,0.6787311237982638
2025-08-18 01:01:01.505628,-80.0,0.7101922595749064,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.992990947351839,0.0,0.7,0.7,0.6785981894703678
2025-08-18 02:01:01.505628,-80.0,0.6933645693995656,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9931570237414304,0.0,0.7,0.7,0.6786314047482861
2025-08-18 03:01:01.505628,-80.0,0.5990166849415771,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940881649648006,0.0,0.7,0.7,0.6788176329929602
2025-08-18 04:01:01.505628,-80.0,0.5873308436479828,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9942034952514386,0.0,0.7,0.7,0.6788406990502878
2025-08-18 05:01:01.505628,-80.0,0.6009716823695925,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940688706403198,0.0,0.7,0.7,0.678813774128064
2025-08-18 06:01:01.505628,-80.0,0.6192664618697884,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.993888315204838,0.0,0.7,0.7,0.6787776630409675
2025-08-18 07:01:01.505628,-80.0,0.7089404470394067,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9930033017810076,0.0,0.7,0.7,0.6786006603562015
2025-08-18 08:01:01.505628,-80.0,0.5911934814310196,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9941653739804489,0.0,0.7,0.7,0.6788330747960899
2025-08-18 09:01:01.505628,-80.0,0.6215449782210394,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9938658279968315,0.0,0.7,0.7,0.6787731655993664
2025-08-18 10:01:01.505628,-63.273610939103065,0.5471507272470979,0.0640732582736581,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9946000421687925,0.03203662913682905,0.7,0.7,0.6853273342611244
2025-08-18 11:01:01.505628,-51.915721787971094,0.5354356095168933,0.34311653528033204,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9947156613913951,0.17155826764016602,0.7,0.7,0.7132547858063123
2025-08-18 12:01:01.505628,-39.92695012354727,0.6328688894890531,0.8590308847450976,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9937540696818253,0.4295154423725488,0.7,0.7,0.7646539024108747
2025-08-18 13:01:01.505628,-29.01460098657556,0.5713232743257545,1.0049912522722568,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943614776775154,0.5024956261361284,0.7,0.7,0.7793714207627287
2025-08-18 14:01:01.505628,-23.956018113404976,0.5640195447631763,1.227017655098067,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9944335598839065,0.6135088275490335,0.7,0.7,0.801588477486588
2025-08-18 15:01:01.505628,-16.366476401811305,0.5510683877301658,1.33538615189278,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9273295280362261,0.9945613778659742,0.66769307594639,0.7,0.7,0.7979167963697181
2025-08-18 16:01:01.505628,-12.365528250584948,0.5760556799539729,1.5324848798844146,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8473105650116989,0.9943147724652951,0.7662424399422073,0.7,0.7,0.8015735554838402
2025-08-18 17:01:01.505628,-13.932297467474514,0.5489065876748562,1.340066877636214,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8786459493494903,0.9945827131737,0.670033438818107,0.7,0.7,0.7886524202682594
2025-08-18 18:01:01.505628,-18.767952062603285,0.655648551400031,1.2349832439785529,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9753590412520657,0.9935292518983466,0.6174916219892764,0.7,0.7,0.7972759830279378
2025-08-18 19:01:01.505628,-22.004943495220758,0.5849159125993929,1.048597301668599,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9942273287678323,0.5242986508342995,0.7,0.7,0.7837051959204263
2025-08-18 20:01:01.505628,-33.82185255399781,0.5200152710503478,0.6888857007829996,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9948678482995278,0.3444428503914998,0.7,0.7,0.7478621397382055
2025-08-18 21:01:01.505628,-44.263444179230284,0.5672096555618601,0.3452070404445874,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9944020759382003,0.1726035202222937,0.7,0.7,0.7134011192320988
2025-08-18 22:01:01.505628,-59.900028121753415,0.5747403285181032,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943277539746548,0.0,0.7,0.7,0.6788655507949309
2025-08-18 23:01:01.505628,-70.24392434701126,0.6264265278007626,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.993817650848253,0.0,0.7,0.7,0.6787635301696506
2025-08-19 00:01:01.505628,-80.0,0.5537349283292943,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9945350611563849,0.0,0.7,0.7,0.678907012231277
2025-08-19 01:01:01.505628,-80.0,0.5127669648543058,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9949393835198194,0.0,0.7,0.7,0.6789878767039639
2025-08-19 02:01:01.505628,-80.0,0.5786267403231247,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9942893980723106,0.0,0.7,0.7,0.6788578796144622
2025-08-19 03:01:01.505628,-80.0,0.5316165515740316,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9947533525628025,0.0,0.7,0.7,0.6789506705125605
2025-08-19 04:01:01.505628,-80.0,0.48665210779937895,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.995197117120164,0.0,0.7,0.7,0.6790394234240328
2025-08-19 05:01:01.505628,-80.0,0.600773643315729,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940708251338196,0.0,0.7,0.7,0.6788141650267641
2025-08-19 06:01:01.505628,-80.0,0.5235145067368396,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9948333135283806,0.0,0.7,0.7,0.6789666627056761
2025-08-19 07:01:01.505628,-80.0,0.6396259129842323,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9936873830448139,0.0,0.7,0.7,0.6787374766089627
2025-08-19 08:01:01.505628,-80.0,0.5193867949980614,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9948740508759135,0.0,0.7,0.7,0.6789748101751828
2025-08-19 09:01:01.505628,-77.70459554073292,0.6012312502080472,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940663089049292,0.0,0.7,0.7,0.6788132617809859
2025-08-19 10:01:01.505628,-68.73860548957062,0.5974776693063159,0.14523288146264113,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9941033538681834,0.07261644073132056,0.7,0.7,0.6933439589199007
2025-08-19 11:01:01.505628,-49.83887589537159,0.6338205471328431,0.3891750602155508,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9937446775511193,0.1945875301077754,0.7,0.7,0.7176664415317789
2025-08-19 12:01:01.505628,-41.64180645553176,0.6323811554336501,0.7247961127067368,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9937588832426978,0.3623980563533684,0.7,0.7,0.7512313879192133
2025-08-19 13:01:01.505628,-26.313541818515294,0.6339125656891452,1.0833791565311344,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9937437693985774,0.5416895782655672,0.7,0.7,0.787086669532829
2025-08-19 14:01:01.505628,-21.15796947826413,0.5241494876878322,1.3725216565024771,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.994827046753636,0.6862608282512386,0.7,0.7,0.816217575000975
2025-08-19 15:01:01.505628,-19.898143815608087,0.5922256528487332,1.209557369964509,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9979628763121617,0.9941551872405751,0.6047786849822545,0.7,0.7,0.7993793497069983
2025-08-19 16:01:01.505628,-10.411068530910356,0.5357717373544197,1.3718335268810111,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8082213706182071,0.9947123440675606,0.6859167634405056,0.7,0.7,0.7777700956252547
2025-08-19 17:01:01.505628,-12.397612449181025,0.6020683458655168,1.5307261720948355,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8479522489836205,0.994058047413121,0.7653630860474178,0.7,0.7,0.8014746764888319
2025-08-19 18:01:01.505628,-17.536205386155213,0.5292195089894354,1.4141915594411603,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9507241077231043,0.994777009533783,0.7070957797205801,0.7,0.7,0.8105193793954936
2025-08-19 19:01:01.505628,-19.17318021887217,0.6539259006294298,0.9828755330665049,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9834636043774434,0.9935462531396059,0.49143776653325244,0.7,0.7,0.7736895248100604
2025-08-19 20:01:01.505628,-31.383861984657447,0.5718647219241425,0.7109809886204908,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943561340051899,0.3554904943102454,0.7,0.7,0.749969325663087
2025-08-19 21:01:01.505628,-47.57667217248335,0.511739595364039,0.30561356821458174,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9949495228683539,0.15280678410729087,0.7,0.7,0.7095512613951291
2025-08-19 22:01:01.505628,-59.41052610381407,0.6450532371233347,0.0495716656809138,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.993633819520125,0.0247858328404569,0.7,0.7,0.6836839304721165
2025-08-19 23:01:01.505628,-68.17684080239287,0.58169957562516,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.994259071545767,0.0,0.7,0.7,0.6788518143091535
2025-08-20 00:01:01.505628,-80.0,0.6466948753636285,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9936176178103763,0.0,0.7,0.7,0.6787235235620752
2025-08-20 01:01:01.505628,-80.0,0.5658701706233187,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9944152956267128,0.0,0.7,0.7,0.6788830591253425
2025-08-20 02:01:01.505628,-80.0,0.5371031073726951,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9946992044670842,0.0,0.7,0.7,0.6789398408934169
2025-08-20 03:01:01.505628,-80.0,0.6334986904043697,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.993747854030058,0.0,0.7,0.7,0.6787495708060117
2025-08-20 04:01:01.505628,-80.0,0.7073876245612756,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.993018626947335,0.0,0.7,0.7,0.6786037253894671
2025-08-20 05:01:01.505628,-80.0,0.6088384343465776,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9939912318347242,0.0,0.7,0.7,0.6787982463669449
2025-08-20 06:01:01.505628,-80.0,0.62869083499642,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9937953038737092,0.0,0.7,0.7,0.6787590607747418
2025-08-20 07:01:01.505628,-80.0,0.6533270809631977,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9935521630302176,0.0,0.7,0.7,0.6787104326060435
2025-08-20 08:01:01.505628,-80.0,0.6066802845655366,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9940125311170438,0.0,0.7,0.7,0.6788025062234088
2025-08-20 09:01:01.505628,-70.86645661792647,0.6504231285026281,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9935808228127053,0.0,0.7,0.7,0.678716164562541
2025-08-20 10:01:01.505628,-66.13432528374088,0.5460634684502459,0.06339082161818298,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.994610772578828,0.03169541080909149,0.7,0.7,0.6852612366775839
2025-08-20 11:01:01.505628,-55.21947100606072,0.5201649286747162,0.4192647972310053,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9948663712936124,0.20963239861550265,0.7,0.7,0.7208997539818232
2025-08-20 12:01:01.505628,-34.53960714664291,0.5492717469375125,0.8131749740180485,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9945791093319762,0.40658748700902425,0.7,0.7,0.7602333192682001
2025-08-20 13:01:01.505628,-29.290952684598643,0.6250366981083155,1.0270025806860432,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9938313674008555,0.5135012903430216,0.7,0.7,0.7814665315487754
2025-08-20 14:01:01.505628,-24.825655775707876,0.5866874616304868,1.4387778802782092,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9942098449382631,0.7193889401391046,0.7,0.7,0.8227197570154736
2025-08-20 15:01:01.505628,-14.028096309234698,0.5202205582833909,1.5787251811629444,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.880561926184694,0.9948658222720613,0.7893625905814722,0.7,0.7,0.8129580678076456
2025-08-20 16:01:01.505628,-12.061671445796742,0.5405480655147873,1.4291369552570818,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8412334289159348,0.9946652053736512,0.7145684776285409,0.7,0.7,0.7900934223836253
2025-08-20 17:01:01.505628,-15.751869986689632,0.6899546445392178,1.2214994585635972,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.9150373997337927,0.9931906770832547,0.6107497292817986,0.7,0.7,0.7837955612197692
2025-08-20 18:01:01.505628,-14.945387417566131,0.6601755215972291,1.3096658692819463,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8989077483513226,0.9934845741761932,0.6548329346409731,0.7,0.7,0.7894450514336979
2025-08-20 19:01:01.505628,-21.68786739847426,0.5600383437313131,1.0527654585970825,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9944728512831846,0.5263827292985412,0.7,0.7,0.7841711161163453
2025-08-20 20:01:01.505628,-30.843930875989066,0.568797926342339,0.5950924068127178,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943864009243293,0.2975462034063589,0.7,0.7,0.7383865208661377
2025-08-20 21:01:01.505628,-46.71458298843104,0.7124718231938231,0.38314131971830157,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9929684498081044,0.19157065985915078,0.7,0.7,0.716907821933451
2025-08-20 22:01:01.505628,-54.41558241427038,0.48741692345270204,0.05926075519593706,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9951895689765339,0.02963037759796853,0.7,0.7,0.6849639893149005
2025-08-20 23:01:01.505628,-68.7998416870899,0.6133164689450454,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9939470370693803,0.0,0.7,0.7,0.6787894074138761
2025-08-21 00:01:01.505628,-76.7978594417223,0.5814069915599924,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9942619591259808,0.0,0.7,0.7,0.6788523918251961
2025-08-21 01:01:01.505628,-80.0,0.6696969143130213,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9933906053361656,0.0,0.7,0.7,0.678678121067233
2025-08-21 02:01:01.505628,-80.0,0.5327222993362943,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9947424396808656,0.0,0.7,0.7,0.6789484879361731
2025-08-21 03:01:01.505628,-80.0,0.5740436009466818,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943346301411627,0.0,0.7,0.7,0.6788669260282326
2025-08-21 04:01:01.505628,-80.0,0.5916990955752208,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9941603839568199,0.0,0.7,0.7,0.678832076791364
2025-08-21 05:01:01.505628,-80.0,0.5322154641776135,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9947474417549705,0.0,0.7,0.7,0.6789494883509942
2025-08-21 06:01:01.505628,-80.0,0.4873456408635154,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9951902724809917,0.0,0.7,0.7,0.6790380544961984
2025-08-21 07:01:01.505628,-80.0,0.5646240881950402,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.99442759350412,0.0,0.7,0.7,0.678885518700824
2025-08-21 08:01:01.505628,-80.0,0.6027774520317228,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.994051049079381,0.0,0.7,0.7,0.6788102098158761
2025-08-21 09:01:01.505628,-74.43218731665166,0.5453458058693901,0.0,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.994617855357815,0.0,0.7,0.7,0.678923571071563
2025-08-21 10:01:01.505628,-62.42762809847065,0.5403451977641001,0.0537853242689479,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9946672075226834,0.02689266213447395,0.7,0.7,0.6843119739314314
2025-08-21 11:01:01.505628,-56.3740090750881,0.5850803466804237,0.4394795674304498,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9942257059296282,0.2197397837152249,0.7,0.7,0.7227930979289706
2025-08-21 12:01:01.505628,-45.74942790637927,0.5730036789841375,0.6876445352900946,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9943448933729668,0.3438222676450473,0.7,0.7,0.7476334322036029
2025-08-21 13:01:01.505628,-29.025283056796052,0.5232827097420469,0.921262349289564,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9948356011868538,0.460631174644782,0.7,0.7,0.7710933551663273
2025-08-21 14:01:01.505628,-20.28668631066537,0.6212908997652414,1.2319706351638162,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,1.0,0.9938683355562276,0.6159853175819081,0.7,0.7,0.8019707306276272
2025-08-21 15:01:01.505628,-13.940023796153397,0.661464082025387,1.4951165615308166,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.878800475923068,0.9934718570735219,0.7475582807654083,0.7,0.7,0.8039661227523996
2025-08-21 16:01:01.505628,-14.953507706955836,0.6487237729747184,1.4493458097744332,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8990701541391166,0.9935975941477946,0.7246729048872166,0.7,0.7,0.8034681306348256
2025-08-21 17:01:01.505628,-14.268715818225946,0.6273064633609472,1.526882944080044,2.0,0.3,5.0,0.38,0.007,18.0,45.0,15.0,0.8853743163645188,0.9938089665594775,0.763441472040022,0.7,0.7,0.8085249509928036
